Variable,Parents,ParentConfig,Low,Mid,High
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=High|NiPpm=Mid|Al2O3=Low|GlobalDensity=Mid,0,2727272727272727,0,7272727272727273,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Low|NiPpm=Low|Al2O3=Mid|GlobalDensity=Low,0,9285714285714286,0,07142857142857142,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Low|NiPpm=High|Al2O3=Low|GlobalDensity=Mid,0,0,6666666666666666,0,3333333333333333
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Low|NiPpm=High|Al2O3=Mid|GlobalDensity=Mid,0,0,8888888888888888,0,1111111111111111
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Low|NiPpm=Low|Al2O3=Mid|GlobalDensity=Mid,0,1,0,2,0,7
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=High|NiPpm=High|Al2O3=High|GlobalDensity=Low,0,5555555555555556,0,4444444444444444,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=High|NiPpm=Low|Al2O3=High|GlobalDensity=Low,0,1,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Missing|NiPpm=Low|Al2O3=High|GlobalDensity=Mid,0,1,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=High|NiPpm=Mid|Al2O3=Low|GlobalDensity=Low,0,7619047619047619,0,23809523809523808,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Low|NiPpm=Mid|Al2O3=Low|GlobalDensity=High,0,0,18181818181818182,0,8181818181818182
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Mid|NiPpm=High|Al2O3=Mid|GlobalDensity=Mid,1,0,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Mid|NiPpm=Missing|Al2O3=Missing|GlobalDensity=Low,1,0,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Missing|NiPpm=Mid|Al2O3=High|GlobalDensity=Low,0,375,0,625,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Mid|NiPpm=Low|Al2O3=High|GlobalDensity=High,0,0,16666666666666666,0,8333333333333334
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Low|NiPpm=High|Al2O3=Low|GlobalDensity=Low,0,5,0,5,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Low|NiPpm=High|Al2O3=Low|GlobalDensity=High,0,1,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Missing|NiPpm=Low|Al2O3=High|GlobalDensity=Low,0,1,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Mid|NiPpm=Low|Al2O3=Mid|GlobalDensity=High,0,0,012658227848101266,0,9873417721518988
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Low|NiPpm=High|Al2O3=Mid|GlobalDensity=High,0,1,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Missing|NiPpm=High|Al2O3=Low|GlobalDensity=Low,0,14285714285714285,0,5714285714285714,0,2857142857142857
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Missing|NiPpm=Mid|Al2O3=Mid|GlobalDensity=Mid,0,5,0,5,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Low|NiPpm=Low|Al2O3=High|GlobalDensity=High,0,0,3333333333333333,0,6666666666666666
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Low|NiPpm=High|Al2O3=High|GlobalDensity=High,0,0,25,0,75
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Mid|NiPpm=Low|Al2O3=Mid|GlobalDensity=Mid,0,75,0,25,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=High|NiPpm=High|Al2O3=Mid|GlobalDensity=High,0,0,1
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=High|NiPpm=Missing|Al2O3=Missing|GlobalDensity=Low,1,0,0
DistCoast,HarvestHavre,NiPpm,Al2O3,GlobalDensity,HarvestHavre=Missing|NiPpm=Low|Al2O3=Mid|GlobalDensity=Low,0,5,0,5,0
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Mid|DistCoast=Low|HarvestHavre=Low,0,07903780068728522,0,2646048109965636,0,6563573883161512
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Low|DistCoast=Low|HarvestHavre=High,0,8186714542190305,0,14721723518850988,0,03411131059245961
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Mid|DistCoast=Mid|HarvestHavre=High,0,5402597402597402,0,32987012987012987,0,12987012987012986
Wind,Temperature,DistCoast,HarvestHavre,Temperature=High|DistCoast=High|HarvestHavre=Low,0,6154580152671756,0,2013358778625954,0,183206106870229
Wind,Temperature,DistCoast,HarvestHavre,Temperature=High|DistCoast=Mid|HarvestHavre=Low,0,36585365853658536,0,23780487804878048,0,39634146341463417
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Low|DistCoast=Low|HarvestHavre=Missing,0,21681997371879105,0,16688567674113008,0,6162943495400789
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Mid|DistCoast=Mid|HarvestHavre=Mid,0,11499436302142052,0,28861330326944756,0,5963923337091319
Wind,Temperature,DistCoast,HarvestHavre,Temperature=High|DistCoast=Mid|HarvestHavre=Mid,0,1191919191919192,0,26666666666666666,0,6141414141414141
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Mid|DistCoast=High|HarvestHavre=Mid,0,6532356532356532,0,33577533577533575,0,01098901098901099
Wind,Temperature,DistCoast,HarvestHavre,Temperature=High|DistCoast=Mid|HarvestHavre=High,0,18495297805642633,0,25705329153605017,0,5579937304075235
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Mid|DistCoast=Low|HarvestHavre=Missing,0,18411552346570398,0,07942238267148015,0,7364620938628159
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Low|DistCoast=Low|HarvestHavre=Mid,0,805019305019305,0,1583011583011583,0,03667953667953668
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Low|DistCoast=Mid|HarvestHavre=Mid,0,647450110864745,0,34478935698447893,0,007760532150776054
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Mid|DistCoast=High|HarvestHavre=Low,0,6048703849175177,0,26394344069128045,0,1311861743912019
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Mid|DistCoast=Low|HarvestHavre=High,0,3978779840848806,0,45225464190981435,0,14986737400530503
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Low|DistCoast=High|HarvestHavre=Low,0,9486166007905138,0,048748353096179184,0,002635046113306983
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Mid|DistCoast=Mid|HarvestHavre=Low,0,41875,0,3,0,28125
Wind,Temperature,DistCoast,HarvestHavre,Temperature=High|DistCoast=High|HarvestHavre=Mid,0,14795008912655971,0,11586452762923351,0,7361853832442068
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Low|DistCoast=Mid|HarvestHavre=Low,0,6,0,1,0,3
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Mid|DistCoast=Mid|HarvestHavre=Missing,0,3674418604651163,0,29767441860465116,0,33488372093023255
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Low|DistCoast=Mid|HarvestHavre=High,0,827922077922078,0,11038961038961038,0,06168831168831169
Wind,Temperature,DistCoast,HarvestHavre,Temperature=High|DistCoast=Low|HarvestHavre=Low,0,06818181818181818,0,09090909090909091,0,8409090909090909
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Low|DistCoast=High|HarvestHavre=Missing,0,6346153846153846,0,1346153846153846,0,23076923076923078
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Low|DistCoast=Mid|HarvestHavre=Missing,0,6558441558441559,0,22727272727272727,0,11688311688311688
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Mid|DistCoast=High|HarvestHavre=High,0,9029126213592233,0,08737864077669903,0,009708737864077669
Wind,Temperature,DistCoast,HarvestHavre,Temperature=High|DistCoast=Mid|HarvestHavre=Missing,0,4276729559748428,0,22641509433962265,0,34591194968553457
Wind,Temperature,DistCoast,HarvestHavre,Temperature=High|DistCoast=High|HarvestHavre=High,0,352,0,328,0,32
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Low|DistCoast=Low|HarvestHavre=Low,0,2995319812792512,0,14040561622464898,0,5600624024960998
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Low|DistCoast=High|HarvestHavre=Mid,0,870253164556962,0,11708860759493671,0,012658227848101266
Wind,Temperature,DistCoast,HarvestHavre,Temperature=High|DistCoast=Low|HarvestHavre=Missing,0,2627118644067797,0,1864406779661017,0,5508474576271186
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Mid|DistCoast=Low|HarvestHavre=Mid,0,2375,0,5178571428571429,0,24464285714285713
Wind,Temperature,DistCoast,HarvestHavre,Temperature=High|DistCoast=Low|HarvestHavre=High,0,09792284866468842,0,6350148367952523,0,26706231454005935
Wind,Temperature,DistCoast,HarvestHavre,Temperature=High|DistCoast=Low|HarvestHavre=Mid,0,21212121212121213,0,45454545454545453,0,3333333333333333
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Mid|DistCoast=High|HarvestHavre=Missing,0,4583333333333333,0,125,0,4166666666666667
Wind,Temperature,DistCoast,HarvestHavre,Temperature=High|DistCoast=High|HarvestHavre=Missing,0,625,0,125,0,25
Wind,Temperature,DistCoast,HarvestHavre,Temperature=Low|DistCoast=High|HarvestHavre=High,0,9342105263157895,0,06578947368421052,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Low|Lat=High|Fe2O3=Missing,0,9333333333333333,0,06666666666666667,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=High|Lat=Low|Fe2O3=High,0,0365296803652968,0,6027397260273972,0,3607305936073059
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=High|Lat=Low|Fe2O3=Low,0,5,0,045454545454545456,0,45454545454545453
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Low|Lat=High|Fe2O3=Low,0,9655172413793104,0,0,034482758620689655
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Low|Lat=High|Fe2O3=High,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Low|Lat=High|Fe2O3=Mid,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Missing|Lat=High|Fe2O3=Missing,0,8333333333333334,0,1111111111111111,0,05555555555555555
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Mid|Lat=Mid|Fe2O3=High,0,0,1
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Mid|Lat=Mid|Fe2O3=High,0,03409090909090909,0,0,9659090909090909
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=High|Lat=Mid|Fe2O3=Low,0,7142857142857143,0,2857142857142857,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Low|Lat=High|Fe2O3=Missing,0,16233766233766234,0,5454545454545454,0,2922077922077922
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Missing|Lat=High|Fe2O3=Mid,0,34177215189873417,0,4810126582278481,0,17721518987341772
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Low|Lat=Mid|Fe2O3=Missing,0,15789473684210525,0,6842105263157895,0,15789473684210525
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Mid|Lat=Mid|Fe2O3=Low,0,2777777777777778,0,1111111111111111,0,6111111111111112
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Mid|Lat=Mid|Fe2O3=Missing,0,4186046511627907,0,06976744186046512,0,5116279069767442
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Low|Lat=Mid|Fe2O3=Missing,0,026200873362445413,0,34934497816593885,0,6244541484716157
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Low|Lat=High|Fe2O3=Missing,0,90625,0,09375,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Missing|Lat=Low|Fe2O3=High,0,5,0,5,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=High|Lat=High|Fe2O3=Mid,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Mid|Lat=Low|Fe2O3=High,0,0,25,0,75
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Mid|Lat=Low|Fe2O3=High,0,013333333333333334,0,4266666666666667,0,56
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Mid|Lat=Low|Fe2O3=Low,0,0,4807692307692308,0,5192307692307693
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Mid|Lat=Low|Fe2O3=Mid,0,0136986301369863,0,2191780821917808,0,7671232876712328
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Mid|Lat=Low|Fe2O3=Low,0,0,18181818181818182,0,8181818181818182
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Mid|Lat=Low|Fe2O3=Mid,0,0,6825396825396826,0,31746031746031744
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Mid|Lat=Mid|Fe2O3=Mid,0,08695652173913043,0,043478260869565216,0,8695652173913043
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Mid|Lat=Mid|Fe2O3=Low,0,0,041666666666666664,0,9583333333333334
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Mid|Lat=Mid|Fe2O3=Mid,0,0,1
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=High|Lat=Low|Fe2O3=Mid,0,18181818181818182,0,4909090909090909,0,32727272727272727
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=High|Lat=Low|Fe2O3=Low,0,09183673469387756,0,8673469387755102,0,04081632653061224
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Mid|Lat=Mid|Fe2O3=Missing,0,0,23076923076923078,0,7692307692307693
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Mid|Lat=Mid|Fe2O3=Low,0,06285714285714286,0,4057142857142857,0,5314285714285715
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Mid|Lat=Mid|Fe2O3=Mid,0,05673758865248227,0,8014184397163121,0,14184397163120568
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Mid|Lat=Mid|Fe2O3=Missing,0,6666666666666666,0,1111111111111111,0,2222222222222222
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=High|Lat=Mid|Fe2O3=Mid,0,9285714285714286,0,07142857142857142,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Missing|Lat=High|Fe2O3=Low,0,696078431372549,0,22549019607843138,0,0784313725490196
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Low|Lat=High|Fe2O3=Low,0,6808510638297872,0,2872340425531915,0,031914893617021274
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Missing|Lat=Low|Fe2O3=Low,0,4473684210526316,0,5,0,05263157894736842
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=High|Lat=Low|Fe2O3=Missing,0,0,5833333333333334,0,4166666666666667
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Low|Lat=High|Fe2O3=Mid,0,860655737704918,0,09836065573770492,0,040983606557377046
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=High|Lat=Mid|Fe2O3=High,0,9166666666666666,0,0,08333333333333333
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Low|Lat=Low|Fe2O3=Mid,0,09836065573770492,0,32786885245901637,0,5737704918032787
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Missing|Lat=High|Fe2O3=Low,0,9444444444444444,0,05555555555555555,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Missing|Lat=High|Fe2O3=High,0,375,0,125,0,5
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Low|Lat=Mid|Fe2O3=Low,0,5,0,5,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Mid|Lat=Low|Fe2O3=Low,0,1,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Mid|Lat=Mid|Fe2O3=High,0,4,0,2,0,4
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Low|Lat=Mid|Fe2O3=Mid,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Missing|Lat=High|Fe2O3=Missing,0,5,0,5,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Low|Lat=High|Fe2O3=High,0,8620689655172413,0,06896551724137931,0,06896551724137931
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Missing|Lat=High|Fe2O3=High,0,8,0,2,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Missing|Lat=High|Fe2O3=Mid,0,9375,0,0625,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Missing|Lat=High|Fe2O3=Mid,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Low|Lat=High|Fe2O3=Mid,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=High|Lat=Low|Fe2O3=High,0,06,0,76,0,18
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=High|Lat=Low|Fe2O3=Mid,0,09836065573770492,0,7704918032786885,0,13114754098360656
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Missing|Lat=Low|Fe2O3=Mid,0,5862068965517241,0,3448275862068966,0,06896551724137931
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Missing|Lat=High|Fe2O3=Missing,0,8333333333333334,0,0,16666666666666666
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=High|Lat=High|Fe2O3=Low,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Missing|Lat=Low|Fe2O3=High,0,25,0,25,0,5
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Low|Lat=Mid|Fe2O3=High,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=High|Lat=Mid|Fe2O3=Missing,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=High|Lat=Mid|Fe2O3=High,0,5714285714285714,0,42857142857142855,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Low|Lat=High|Fe2O3=Low,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Low|Lat=Low|Fe2O3=Low,0,7142857142857143,0,2857142857142857,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=High|Lat=Mid|Fe2O3=Mid,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=High|Lat=High|Fe2O3=Missing,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Mid|Lat=Low|Fe2O3=Mid,0,1,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Low|Lat=Mid|Fe2O3=Low,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Low|Lat=Low|Fe2O3=High,0,2222222222222222,0,5555555555555556,0,2222222222222222
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=High|Lat=Mid|Fe2O3=Low,0,625,0,25,0,125
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Low|Lat=Low|Fe2O3=Mid,0,2,0,6,0,2
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=High|Lat=Mid|Fe2O3=Low,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Missing|Lat=High|Fe2O3=High,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=High|Lat=High|Fe2O3=High,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=High|Lat=High|Fe2O3=Low,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Low|Lat=Low|Fe2O3=Low,0,7142857142857143,0,14285714285714285,0,14285714285714285
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=High|Lat=Low|Fe2O3=Missing,0,0,1
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Low|Lat=Mid|Fe2O3=Mid,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Low|Lat=Mid|Fe2O3=High,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Low|Lat=Mid|Fe2O3=Low,0,9411764705882353,0,058823529411764705,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Mid|HarvestHavre=Low|Lat=Low|Fe2O3=High,0,1,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Low|Lat=High|Fe2O3=High,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=Low|Lat=Mid|Fe2O3=High,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=High|HarvestHavre=High|Lat=Mid|Fe2O3=High,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Low|Lat=Low|Fe2O3=Low,0,5,0,5,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=High|Lat=High|Fe2O3=Mid,0,0,1
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Low|Lat=Mid|Fe2O3=Mid,1,0,0
DirCoast,DistCoast,HarvestHavre,Lat,Fe2O3,DistCoast=Low|HarvestHavre=Missing|Lat=Mid|Fe2O3=Low,1,0,0
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,NiPpm,Al2O3,DistRidge=High|HarvestSlattervallTotal=Low|NiPpm=Missing|Al2O3=Missing,0,46511627906976744,0,2868217054263566,0,24031007751937986
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,NiPpm,Al2O3,DistRidge=High|HarvestSlattervallTotal=High|NiPpm=Mid|Al2O3=High,0,36363636363636365,0,36363636363636365,0,2727272727272727
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,NiPpm,Al2O3,DistRidge=Missing|HarvestSlattervallTotal=High|NiPpm=High|Al2O3=Mid,0,043859649122807015,0,5,0,45614035087719296
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,NiPpm,Al2O3,DistRidge=High|HarvestSlattervallTotal=Mid|NiPpm=Low|Al2O3=Low,0,4225352112676056,0,23943661971830985,0,3380281690140845
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,NiPpm,Al2O3,DistRidge=High|HarvestSlattervallTotal=Missing|NiPpm=High|Al2O3=High,0,5,0,3333333333333333,0,16666666666666666
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,NiPpm,Al2O3,DistRidge=Missing|HarvestSlattervallTotal=Mid|NiPpm=Mid|Al2O3=Low,0,4358974358974359,0,358974358974359,0,20512820512820512
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,NiPpm,Al2O3,DistRidge=Missing|HarvestSlattervallTotal=Mid|NiPpm=Mid|Al2O3=High,0,021505376344086023,0,12903225806451613,0,8494623655913979
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,NiPpm,Al2O3,DistRidge=Missing|HarvestSlattervallTotal=Mid|NiPpm=High|Al2O3=Low,0,1724137931034483,0,20689655172413793,0,6206896551724138
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,NiPpm,Al2O3,DistRidge=Missing|HarvestSlattervallTotal=Mid|NiPpm=High|Al2O3=Mid,0,17647058823529413,0,35294117647058826,0,47058823529411764
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,NiPpm,Al2O3,DistRidge=High|HarvestSlattervallTotal=High|NiPpm=Low|Al2O3=Low,0,5925925925925926,0,18518518518518517,0,2222222222222222
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,NiPpm,Al2O3,DistRidge=Low|HarvestSlattervallTotal=Mid|NiPpm=Missing|Al2O3=Missing,0,75,0,25,0
SoilDepthMeters,DistRidge,HarvestSlattervallTotal,NiPpm,Al2O3,DistRidge=Missing|HarvestSlattervallTotal=Mid|NiPpm=Missing|Al2O3=Missing,0,21333333333333335,0,44,0,3333333333333333
